coverage_id,canonical_id,disposition,task_id,task_key,area,note
SUP-01,SUP-01,planned,7923,state.identity,2,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-01,SUP-01,planned,7925,state.save,2,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-01,SUP-01,planned,7945,actor.lifecycle,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-01,SUP-01,planned,7999,world.transitions,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-01,SUP-01,planned,8173,integration.time_state,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-02,SUP-02,planned,7936,state.time,2,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-02,SUP-02,planned,7994,magic.effect-time-save,7,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-02,SUP-02,planned,8030,quest.runtime.time,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-02,SUP-02,planned,8173,integration.time_state,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-03,SUP-03,planned,7974,state.variables,2,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-03,SUP-03,planned,7991,social.state,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-03,SUP-03,planned,8173,integration.time_state,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04,SUP-04,planned,8011,world.action_graph,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Activate,SUP-04.Activate,planned,8011,world.action_graph,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.CastSpell,SUP-04.CastSpell,planned,8106,world.action_magic,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.CloseDoor,SUP-04.CloseDoor,planned,8042,world.action_doors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.DoorText,SUP-04.DoorText,planned,8043,world.action_text,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.DrainMagicka,SUP-04.DrainMagicka,planned,8044,world.action_damage,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Hurt21,SUP-04.Hurt21,planned,8044,world.action_damage,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Hurt22,SUP-04.Hurt22,planned,8044,world.action_damage,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Hurt23,SUP-04.Hurt23,planned,8044,world.action_damage,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Hurt24,SUP-04.Hurt24,planned,8044,world.action_damage,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Hurt25,SUP-04.Hurt25,planned,8044,world.action_damage,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.LockDoor,SUP-04.LockDoor,planned,8042,world.action_doors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.NegativeX,SUP-04.NegativeX,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.NegativeY,SUP-04.NegativeY,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.NegativeZ,SUP-04.NegativeZ,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.OpenDoor,SUP-04.OpenDoor,planned,8042,world.action_doors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Poison,SUP-04.Poison,planned,8106,world.action_magic,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.PositiveX,SUP-04.PositiveX,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.PositiveY,SUP-04.PositiveY,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.PositiveZ,SUP-04.PositiveZ,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Rotation,SUP-04.Rotation,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.SetGlobalVar,SUP-04.SetGlobalVar,planned,8011,world.action_graph,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.ShowText,SUP-04.ShowText,planned,8043,world.action_text,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.ShowTextWithInput,SUP-04.ShowTextWithInput,planned,8043,world.action_text,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Teleport,SUP-04.Teleport,planned,8012,world.relocation,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.Translation,SUP-04.Translation,planned,8041,world.action_motion,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-04.UnlockDoor,SUP-04.UnlockDoor,planned,8042,world.action_doors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-05,SUP-05,planned,8000,world.doors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-05,SUP-05,planned,8049,interaction.locks,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-06,SUP-06,planned,8001,movement.modes,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-06,SUP-06,planned,8045,movement.consequences,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-06,SUP-06,planned,8082,movement.swim,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-07,SUP-07,planned,7976,progression.uses,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-07,SUP-07,planned,7987,progression.advancement,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-07,SUP-07,planned,7997,progression.levelup,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-08,SUP-08,planned,8054,crime.incidents,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-08,SUP-08,planned,8157,crime.arrest,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-08,SUP-08,planned,8165,crime.court,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-09,SUP-09,planned,8050,time.rest,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-10,SUP-10,planned,8051,travel.routes,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-10,SUP-10,planned,8085,travel.execute,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8004,service.transactions,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8021,economy.prices,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8022,service.training,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8055,service.shops,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8056,service.repair,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8057,service.identify,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8088,service.lodging,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-11,SUP-11,planned,8158,service.cures,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,7991,social.state,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8023,guild.membership,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8058,guild.fighters,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8059,guild.mages,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8060,guild.thieves,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8061,guild.brotherhood,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8062,guild.temples,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8063,guild.knights,9,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-12,SUP-12,planned,8104,quest.offers,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
SUP-13,SUP-13,planned,8018,travel.transport,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
