id,row_type,family_id,kind,path_or_pattern,available_count,byte_size,record_or_stem,current_scope,disposition,notes
CNT-027.file.TMPL00I0.IMG,file,CNT-027,source-file,local/arena2/TMPL00I0.IMG,1,7812,TMPL00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.TMPL01I0.IMG,file,CNT-027,source-file,local/arena2/TMPL01I0.IMG,1,7812,TMPL01I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-022.file.TOWN00I0.IMG,file,CNT-022,source-file,local/arena2/TOWN00I0.IMG,1,3212,TOWN00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-027.file.TPAINT.CIF,file,CNT-027,source-file,local/arena2/TPAINT.CIF,1,37868,TPAINT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-022.file.TRAV00I0.IMG,file,CNT-022,source-file,local/arena2/TRAV00I0.IMG,1,64012,TRAV00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAV01I0.IMG,file,CNT-022,source-file,local/arena2/TRAV01I0.IMG,1,3938,TRAV01I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAV01I1.IMG,file,CNT-022,source-file,local/arena2/TRAV01I1.IMG,1,3938,TRAV01I1,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAV02I0.IMG,file,CNT-022,source-file,local/arena2/TRAV02I0.IMG,1,64012,TRAV02I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAV0I00.IMG,file,CNT-022,source-file,local/arena2/TRAV0I00.IMG,1,64000,TRAV0I00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAV0I01.IMG,file,CNT-022,source-file,local/arena2/TRAV0I01.IMG,1,64000,TRAV0I01,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAV0I03.IMG,file,CNT-022,source-file,local/arena2/TRAV0I03.IMG,1,990,TRAV0I03,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAV0I04.IMG,file,CNT-022,source-file,local/arena2/TRAV0I04.IMG,1,21420,TRAV0I04,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAVAI05.IMG,file,CNT-022,source-file,local/arena2/TRAVAI05.IMG,1,452,TRAVAI05,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAVBI05.IMG,file,CNT-022,source-file,local/arena2/TRAVBI05.IMG,1,452,TRAVBI05,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAVCI05.IMG,file,CNT-022,source-file,local/arena2/TRAVCI05.IMG,1,452,TRAVCI05,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-022.file.TRAVDI05.IMG,file,CNT-022,source-file,local/arena2/TRAVDI05.IMG,1,452,TRAVDI05,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-027.file.TVRN00I0.IMG,file,CNT-027,source-file,local/arena2/TVRN00I0.IMG,1,5732,TVRN00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-017.file.U0C00Y00.QBN,file,CNT-017,source-file,local/arena2/U0C00Y00.QBN,1,2582,U0C00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.U0C00Y00.QRC,file,CNT-017,source-file,local/arena2/U0C00Y00.QRC,1,3822,U0C00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-027.file.UPAINT.CIF,file,CNT-027,source-file,local/arena2/UPAINT.CIF,1,42453,UPAINT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-017.file.V0C00Y00.QBN,file,CNT-017,source-file,local/arena2/V0C00Y00.QBN,1,1596,V0C00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.V0C00Y00.QRC,file,CNT-017,source-file,local/arena2/V0C00Y00.QRC,1,2963,V0C00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-026.file.VAERNIMA.FLC,file,CNT-026,source-file,local/arena2/VAERNIMA.FLC,1,667272,VAERNIMA,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-027.file.VAMP00I0.CIF,file,CNT-027,source-file,local/arena2/VAMP00I0.CIF,1,15884,VAMP00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.VERSTR.DAT,file,CNT-027,source-file,local/arena2/VERSTR.DAT,1,97,VERSTR,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.VIEWPLYR.DAT,file,CNT-027,source-file,local/arena2/VIEWPLYR.DAT,1,92,VIEWPLYR,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.VPAINT.CIF,file,CNT-027,source-file,local/arena2/VPAINT.CIF,1,56567,VPAINT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-017.file.W0C00Y00.QBN,file,CNT-017,source-file,local/arena2/W0C00Y00.QBN,1,2854,W0C00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.W0C00Y00.QRC,file,CNT-017,source-file,local/arena2/W0C00Y00.QRC,1,3145,W0C00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-021.file.WARRIOR.CEL,file,CNT-021,source-file,local/arena2/WARRIOR.CEL,1,38568,WARRIOR,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred.
CNT-027.file.WATER.TBL,file,CNT-027,source-file,local/arena2/WATER.TBL,1,256,WATER,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.WEAPO101.CIF,file,CNT-027,source-file,local/arena2/WEAPO101.CIF,1,179330,WEAPO101,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.WEAPO102.CIF,file,CNT-027,source-file,local/arena2/WEAPO102.CIF,1,217738,WEAPO102,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.WEAPO104.CIF,file,CNT-027,source-file,local/arena2/WEAPO104.CIF,1,110474,WEAPO104,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.WEAPO105.CIF,file,CNT-027,source-file,local/arena2/WEAPO105.CIF,1,193031,WEAPO105,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.WEAPO106.CIF,file,CNT-027,source-file,local/arena2/WEAPO106.CIF,1,249459,WEAPO106,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
